Datetime,O2,CO2,Temperature,Salinity,pH,EC50
2022-05-01,247.03354,428.2481125092524,18.583591,38.112698,8.069937,23.808333333333337
2022-06-01,227.79916,519.4504416481618,24.16748,38.125507,7.9953136,22.57111111111111
2022-07-01,225.3588,565.393061929435,26.731672,38.12309,7.9681296,22.57111111111111
2022-08-01,223.88133,551.9108117443868,26.129864,38.14038,7.972138,22.57111111111111
2022-09-01,214.91228,510.3209474463361,25.001606,38.15696,7.9944096,22.57111111111111
2022-10-01,218.4719,451.0890303478904,21.89051,38.21236,8.040396,19.433333333333334
2022-11-01,223.1844,413.826153466568,19.720963,38.188416,8.071741,
2022-12-01,233.38696,370.4738218603504,16.456837,38.05417,8.111262,22.517777777777777
2023-01-01,239.71254,354.8165013570195,15.054621,37.978725,8.126354,22.517777777777777
2023-02-01,249.93332,330.7787811497656,13.37347,38.00603,8.151517,22.517777777777777
2023-03-01,251.33537,346.9544830989391,13.97478,38.06831,8.135436,17.3
2023-04-01,251.2212,362.1668097705403,15.109805,38.063988,8.120897,22.517777777777777
2023-05-01,248.0013,410.5464001973846,17.736082,37.96984,8.082537,30.82
2023-06-01,233.43365,496.5812978040957,22.721722,37.89546,8.013447,
2023-07-01,218.57666,560.6587021959043,27.257732,37.956333,7.961498,19.94333333333333
2023-08-01,216.6776,533.3219343696028,26.449297,38.038074,7.981497,19.94333333333333
2023-09-01,217.61964,498.62153466567975,24.510056,38.103706,8.002765,19.88625
2023-10-01,219.57823,466.3021169504071,22.696827,38.169476,8.026964,20.748333333333335
2023-11-01,224.22314,408.3163483839131,19.280972,38.139187,8.074719,20.81625
2023-12-01,233.21959,371.0954058721935,16.33672,38.24094,8.110648,11.71
2024-01-01,239.80882,352.23516407599305,14.847203,38.170597,8.129705,17.481666666666666
2024-02-01,243.84407,347.49206020231924,14.415389,38.079872,8.134256,19.715
2024-03-01,247.10844,352.1503774981495,14.678831,38.035027,8.130007,17.481666666666666
2024-04-01,248.08813,374.499629903775,16.22071,38.081467,8.109161,21.02
2024-05-01,242.97363,414.5762151492721,18.74858,38.005337,8.073266,19.24625
2024-06-01,231.71286,478.63323957562295,22.36692,38.13735,8.019465,21.006999999999998
2024-07-01,227.4606,546.9343202566,25.456062,38.16487,7.9789968,23.33125
2024-08-01,222.05963,581.46656797434,27.636507,38.235657,7.9531403,23.771
2024-09-01,217.51163,504.3718726868986,24.54562,38.183887,7.9994917,29.577999999999996
2024-10-01,221.46591,441.6341475450283,21.278032,38.05873,8.045577,24.54
2024-11-01,225.62259,407.0264988897113,19.284977,38.02762,8.076361,28.05
2024-12-01,233.67139,367.7211547002221,16.300188,38.110477,8.11432,30.4
2025-01-01,242.44746,348.57458672588206,14.556812,38.177082,8.134396,25.53
2025-02-01,246.00636,344.2703577596842,14.058977,38.105812,8.138626,48.75
2025-03-01,247.9612,349.9109795213422,14.408046,38.07566,8.133238,29.57
2025-04-01,249.21933,370.3869035282506,15.864201,38.016827,8.113903,31.88
2025-05-01,242.9109,422.4452405625463,19.0932,38.013077,8.066264,24.48
2025-06-01,236.23679,489.5928744140143,23.187817,38.00427,8.017454,27.904285714285713
2025-07-01,219.40005,546.5944436220084,26.246828,38.005707,7.973511,26.653125
2025-08-01,216.59645,541.5360078953861,26.440805,37.95109,7.975069,26.81357142857143
2025-09-01,213.86691,501.0107081174439,24.755903,37.955208,7.999757,23.1575
2025-10-01,222.84726,433.5796693807056,21.01873,38.04433,8.053886,14.37
2025-11-01,226.93329,398.8100074019245,18.639145,38.048332,8.083711,20.75
2025-12-01,233.50836,364.3437453737972,16.304478,37.99213,8.117042,17.895
2026-01-01,240.5808,351.65132000986927,14.8504715,38.08494,8.1305485,21.834999999999997
2026-02-01,244.2921142578125,344.14280557997165,14.283047676086426,37.96953201293945,8.138020515441895,21.834999999999997
2026-03-01,246.5377655029297,349.54934128413754,14.6885404586792,38.01598358154297,8.132951736450195,23.175
2026-04-01,255.36309814453125,354.31329862235543,16.21961784362793,37.99332809448242,8.128548622131348,31.03
2026-05-01,241.90045166015625,417.5828716768443,18.68446922302246,38.03218460083008,8.070882797241211,23.79
2026-06-01,240.08868408203125,485.301174236291,23.04376983642578,37.98493576049805,8.018526077270508,22.083999999999996
2026-07-01,222.6847381591797,571.794036933001,27.109479904174805,38.1027717590332,7.9593186378479,23.131249999999998
2026-08-01,,,,,,23.131249999999998
2026-09-01,,,,,,14.53
